Dates,INTU US EQUITY,SBL US EQUITY,AYE US EQUITY,ABK US EQUITY,ESRX US EQUITY,STZ US EQUITY,AVB US EQUITY,KFT US EQUITY,LUK US EQUITY,JEC US EQUITY,GME US EQUITY,RRC US EQUITY,LO US EQUITY,ARG US EQUITY,PCLN US EQUITY,HP US EQUITY,CERN US EQUITY,KMX US EQUITY,QEP US EQUITY,CB US EQUITY,TYC US EQUITY,CVC US EQUITY,FFIV US EQUITY,NFLX US EQUITY,NFX US EQUITY,JOY US EQUITY,COV US EQUITY,EW US EQUITY,BLK US EQUITY,CMG US EQUITY,ANR US EQUITY,MPC US EQUITY,ACN US EQUITY,MOS US EQUITY,TEL US EQUITY,XYL US EQUITY,CBE US EQUITY,GAS US EQUITY,BWA US EQUITY,PRGO US EQUITY,DLTR US EQUITY,TRIP US EQUITY,WPX US EQUITY,CCI US EQUITY,FOSL US EQUITY,PSX US EQUITY,KMI US EQUITY,ALXN US EQUITY,LRCX US EQUITY,MNST US EQUITY,STX US EQUITY,ESV US EQUITY,LYB US EQUITY,ADT US EQUITY,PNR US EQUITY,KRFT US EQUITY,PETM US EQUITY,DG US EQUITY,GRMN US EQUITY,DLPH US EQUITY,ABBV US EQUITY,PVH US EQUITY,REGN US EQUITY,MAC US EQUITY,KSU US EQUITY,GM US EQUITY,ZTS US EQUITY,FOXA US EQUITY,NLSN US EQUITY,DAL US EQUITY,VRTX US EQUITY,AME US EQUITY,RIG US EQUITY,KORS US EQUITY,ALLE US EQUITY,GGP US EQUITY,ADS US EQUITY,MHK US EQUITY,FB US EQUITY,TSCO US EQUITY,GMCR US EQUITY,ESS US EQUITY,GOOGL US EQUITY,UA US EQUITY,NAVI US EQUITY,AVGO US EQUITY,XEC US EQUITY,AMG US EQUITY,MLM US EQUITY,DISCK US EQUITY,MNK US EQUITY,URI US EQUITY,UHS US EQUITY,LVLT US EQUITY,RCL US EQUITY,HCA US EQUITY,ENDP US EQUITY,SWKS US EQUITY,HSIC US EQUITY,AAL US EQUITY,EQIX US EQUITY,SLG US EQUITY,HBI US EQUITY,O US EQUITY,QRVO US EQUITY,JBHT US EQUITY,BXLT US EQUITY,CPGX US EQUITY,KHC US EQUITY,AAP US EQUITY,PYPL US EQUITY,SIG US EQUITY,ATVI US EQUITY,UAL US EQUITY,CMCSK US EQUITY,FOX US EQUITY,NWS US EQUITY,VRSK US EQUITY,HPE US EQUITY,SYF US EQUITY,ILMN US EQUITY,CSRA US EQUITY,CHD US EQUITY,WLTW US EQUITY,EXR US EQUITY,CFG US EQUITY,FRT US EQUITY,CXO US EQUITY,AWK US EQUITY,UDR US EQUITY,HOLX US EQUITY,CNC US EQUITY,FL US EQUITY,ULTA US EQUITY,GPN US EQUITY,AYI US EQUITY,ALK US EQUITY,DLR US EQUITY,LKQ US EQUITY,AJG US EQUITY,TDG US EQUITY,UA-C US EQUITY,FBHS US EQUITY,LNT US EQUITY,ALB US EQUITY,FTV US EQUITY,MTD US EQUITY,CHTR US EQUITY,COO US EQUITY,COTY US EQUITY,MAA US EQUITY,EVHC US EQUITY,IDXX US EQUITY,INCY US EQUITY,CBOE US EQUITY,REG US EQUITY,DISH US EQUITY,SNPS US EQUITY,AMD US EQUITY,RJF US EQUITY,ARE US EQUITY,DXC US EQUITY,IT US EQUITY,INFO US EQUITY,HLT US EQUITY,ALGN US EQUITY,ANSS US EQUITY,RE US EQUITY,DRE US EQUITY,AOS US EQUITY,PKG US EQUITY,RMD US EQUITY,MGM US EQUITY,BHF US EQUITY,Q US EQUITY,SBAC US EQUITY,CDNS US EQUITY,NCLH US EQUITY,HII US EQUITY,IPGP US EQUITY,TTWO US EQUITY,SIVB US EQUITY,NKTR US EQUITY,MSCI US EQUITY,ABMD US EQUITY,EVRG US EQUITY,TWTR US EQUITY,BR US EQUITY,HFC US EQUITY,FLT US EQUITY,CPRT US EQUITY,BS US EQUITY,OI US EQUITY,GRA US EQUITY,CCK US EQUITY,QTRN US EQUITY,GLK US EQUITY,SBL US EQUITY,TSG US EQUITY,KSE US EQUITY,AV US EQUITY,DJ US EQUITY,TRB US EQUITY,ABK US EQUITY,CBE US EQUITY,SGP US EQUITY,RX US EQUITY,BJS US EQUITY,XTO US EQUITY,STR US EQUITY,MIL US EQUITY,SII US EQUITY,KG US EQUITY,EK US EQUITY,ODP US EQUITY,NYT US EQUITY,AYE US EQUITY,MFE US EQUITY,Q US EQUITY,GENZ US EQUITY,NOVL US EQUITY,MEE US EQUITY,RSH US EQUITY,MI US EQUITY,NSM US EQUITY,CEPH US EQUITY,ITT US EQUITY,JNS US EQUITY,GAS US EQUITY,AKS US EQUITY,MWW US EQUITY,WFR US EQUITY,TLAB US EQUITY,CPWR US EQUITY,CEG US EQUITY,MHS US EQUITY,SVU US EQUITY,EP US EQUITY,MMI US EQUITY,NVLS US EQUITY,SLE US EQUITY,PGN US EQUITY,GR US EQUITY,SHLD US EQUITY,A UN Equity,AAL UW Equity,AAP UN Equity,AAPL UW Equity,ABBV UN Equity,ABC UN Equity,ABMD UW Equity,ABT UN Equity,ACN UN Equity,ADBE UW Equity,ADI UW Equity,ADM UN Equity,ADP UW Equity,ADS UN Equity,ADSK UW Equity,AEE UN Equity,AEP UN Equity,AES UN Equity,AET UN Equity,AFL UN Equity,AGN UN Equity,AIG UN Equity,AIV UN Equity,AIZ UN Equity,AJG UN Equity,AKAM UW Equity,ALB UN Equity,ALGN UW Equity,ALK UN Equity,ALL UN Equity,ALLE UN Equity,ALXN UW Equity,AMAT UW Equity,AMD UR Equity,AME UN Equity,AMG UN Equity,AMGN UW Equity,AMP UN Equity,AMT UN Equity,AMZN UW Equity,ANDV UN Equity,ANSS UW Equity,ANTM UN Equity,AON UN Equity,AOS UN Equity,APA UN Equity,APC UN Equity,APD UN Equity,APH UN Equity,APTV UN Equity,ARE UN Equity,ARNC UN Equity,ATVI UW Equity,AVB UN Equity,AVGO UW Equity,AVY UN Equity,AWK UN Equity,AXP UN Equity,AZO UN Equity,BA UN Equity,BAC UN Equity,BAX UN Equity,BBT UN Equity,BBY UN Equity,BDX UN Equity,BEN UN Equity,BF/B UN Equity,BHF UW Equity,BHGE UN Equity,BIIB UW Equity,BK UN Equity,BKNG UW Equity,BLK UN Equity,BLL UN Equity,BMY UN Equity,BR UN Equity,BRK/B UN Equity,BSX UN Equity,BWA UN Equity,BXP UN Equity,C UN Equity,CA UW Equity,CAG UN Equity,CAH UN Equity,CAT UN Equity,CB UN Equity,CBOE UW Equity,CBRE UN Equity,CBS UN Equity,CCI UN Equity,CCL UN Equity,CDNS UW Equity,CELG UW Equity,CERN UW Equity,CF UN Equity,CFG UN Equity,CHD UN Equity,CHRW UW Equity,CHTR UW Equity,CI UN Equity,CINF UW Equity,CL UN Equity,CLX UN Equity,CMA UN Equity,CMCSA UW Equity,CME UW Equity,CMG UN Equity,CMI UN Equity,CMS UN Equity,CNC UN Equity,CNP UN Equity,COF UN Equity,COG UN Equity,COL UN Equity,COO UN Equity,COP UN Equity,COST UW Equity,COTY UN Equity,CPB UN Equity,CPRT UW Equity,CRM UN Equity,CSCO UW Equity,CSX UW Equity,CTAS UW Equity,CTL UN Equity,CTSH UW Equity,CTXS UW Equity,CVS UN Equity,CVX UN Equity,CXO UN Equity,D UN Equity,DAL UN Equity,DE UN Equity,DFS UN Equity,DG UN Equity,DGX UN Equity,DHI UN Equity,DHR UN Equity,DIS UN Equity,DISCA UW Equity,DISCK UW Equity,DISH UW Equity,DLR UN Equity,DLTR UW Equity,DOV UN Equity,DRE UN Equity,DRI UN Equity,DTE UN Equity,DUK UN Equity,DVA UN Equity,DVN UN Equity,DWDP UN Equity,DXC UN Equity,EA UW Equity,EBAY UW Equity,ECL UN Equity,ED UN Equity,EFX UN Equity,EIX UN Equity,EL UN Equity,EMN UN Equity,EMR UN Equity,EOG UN Equity,EQIX UW Equity,EQR UN Equity,EQT UN Equity,ES UN Equity,ESRX UW Equity,ESS UN Equity,ETFC UW Equity,ETN UN Equity,ETR UN Equity,EVHC UN Equity,EVRG UN Equity,EW UN Equity,EXC UN Equity,EXPD UW Equity,EXPE UW Equity,EXR UN Equity,F UN Equity,FAST UW Equity,FB UW Equity,FBHS UN Equity,FCX UN Equity,FDX UN Equity,FE UN Equity,FFIV UW Equity,FIS UN Equity,FISV UW Equity,FITB UW Equity,FL UN Equity,FLIR UW Equity,FLR UN Equity,FLS UN Equity,FLT UN Equity,FMC UN Equity,FOX UW Equity,FOXA UW Equity,FRT UN Equity,FTI UN Equity,FTV UN Equity,GD UN Equity,GE UN Equity,GGP UN Equity,GILD UW Equity,GIS UN Equity,GLW UN Equity,GM UN Equity,GOOG UW Equity,GOOGL UW Equity,GPC UN Equity,GPN UN Equity,GPS UN Equity,GRMN UW Equity,GS UN Equity,GT UW Equity,GWW UN Equity,HAL UN Equity,HAS UW Equity,HBAN UW Equity,HBI UN Equity,HCA UN Equity,HCP UN Equity,HD UN Equity,HES UN Equity,HFC UN Equity,HIG UN Equity,HII UN Equity,HLT UN Equity,HOG UN Equity,HOLX UW Equity,HON UN Equity,HP UN Equity,HPE UN Equity,HPQ UN Equity,HRB UN Equity,HRL UN Equity,HRS UN Equity,HSIC UW Equity,HST UN Equity,HSY UN Equity,HUM UN Equity,IBM UN Equity,ICE UN Equity,IDXX UW Equity,IFF UN Equity,ILMN UW Equity,INCY UW Equity,INFO UW Equity,INTC UW Equity,INTU UW Equity,IP UN Equity,IPG UN Equity,IPGP UW Equity,IQV UN Equity,IR UN Equity,IRM UN Equity,ISRG UW Equity,IT UN Equity,ITW UN Equity,IVZ UN Equity,JBHT UW Equity,JCI UN Equity,JEC UN Equity,JEF UN Equity,JNJ UN Equity,JNPR UN Equity,JPM UN Equity,JWN UN Equity,K UN Equity,KEY UN Equity,KHC UW Equity,KIM UN Equity,KLAC UW Equity,KMB UN Equity,KMI UN Equity,KMX UN Equity,KO UN Equity,KORS UN Equity,KR UN Equity,KSS UN Equity,KSU UN Equity,L UN Equity,LB UN Equity,LEG UN Equity,LEN UN Equity,LH UN Equity,LKQ UW Equity,LLL UN Equity,LLY UN Equity,LMT UN Equity,LNC UN Equity,LNT UN Equity,LOW UN Equity,LRCX UW Equity,LUV UN Equity,LYB UN Equity,M UN Equity,MA UN Equity,MAA UN Equity,MAC UN Equity,MAR UW Equity,MAS UN Equity,MAT UW Equity,MCD UN Equity,MCHP UW Equity,MCK UN Equity,MCO UN Equity,MDLZ UW Equity,MDT UN Equity,MET UN Equity,MGM UN Equity,MHK UN Equity,MKC UN Equity,MLM UN Equity,MMC UN Equity,MMM UN Equity,MNST UW Equity,MO UN Equity,MOS UN Equity,MPC UN Equity,MRK UN Equity,MRO UN Equity,MS UN Equity,MSCI UN Equity,MSFT UW Equity,MSI UN Equity,MTB UN Equity,MTD UN Equity,MU UW Equity,MYL UW Equity,NBL UN Equity,NCLH UN Equity,NDAQ UW Equity,NEE UN Equity,NEM UN Equity,NFLX UW Equity,NFX UN Equity,NI UN Equity,NKE UN Equity,NKTR UW Equity,NLSN UN Equity,NOC UN Equity,NOV UN Equity,NRG UN Equity,NSC UN Equity,NTAP UW Equity,NTRS UW Equity,NUE UN Equity,NVDA UW Equity,NWL UN Equity,NWS UW Equity,NWSA UW Equity,O UN Equity,OKE UN Equity,OMC UN Equity,ORCL UN Equity,ORLY UW Equity,OXY UN Equity,PAYX UW Equity,PBCT UW Equity,PCAR UW Equity,PCG UN Equity,PEG UN Equity,PEP UW Equity,PFE UN Equity,PFG UW Equity,PG UN Equity,PGR UN Equity,PH UN Equity,PHM UN Equity,PKG UN Equity,PKI UN Equity,PLD UN Equity,PM UN Equity,PNC UN Equity,PNR UN Equity,PNW UN Equity,PPG UN Equity,PPL UN Equity,PRGO UN Equity,PRU UN Equity,PSA UN Equity,PSX UN Equity,PVH UN Equity,PWR UN Equity,PX UN Equity,PXD UN Equity,PYPL UW Equity,QCOM UW Equity,QRVO UW Equity,RCL UN Equity,RE UN Equity,REG UN Equity,REGN UW Equity,RF UN Equity,RHI UN Equity,RHT UN Equity,RJF UN Equity,RL UN Equity,RMD UN Equity,ROK UN Equity,ROP UN Equity,ROST UW Equity,RSG UN Equity,RTN UN Equity,SBAC UW Equity,SBUX UW Equity,SCG UN Equity,SCHW UN Equity,SEE UN Equity,SHW UN Equity,SIVB UW Equity,SJM UN Equity,SLB UN Equity,SLG UN Equity,SNA UN Equity,SNPS UW Equity,SO UN Equity,SPG UN Equity,SPGI UN Equity,SRCL UW Equity,SRE UN Equity,STI UN Equity,STT UN Equity,STX UW Equity,STZ UN Equity,SWK UN Equity,SWKS UW Equity,SYF UN Equity,SYK UN Equity,SYMC UW Equity,SYY UN Equity,T UN Equity,TAP UN Equity,TDG UN Equity,TEL UN Equity,TGT UN Equity,TIF UN Equity,TJX UN Equity,TMK UN Equity,TMO UN Equity,TPR UN Equity,TRIP UW Equity,TROW UW Equity,TRV UN Equity,TSCO UW Equity,TSN UN Equity,TSS UN Equity,TTWO UW Equity,TWTR UN Equity,TXN UW Equity,TXT UN Equity,UA UN Equity,UAA UN Equity,UAL UN Equity,UDR UN Equity,UHS UN Equity,ULTA UW Equity,UNH UN Equity,UNM UN Equity,UNP UN Equity,UPS UN Equity,URI UN Equity,USB UN Equity,UTX UN Equity,V UN Equity,VAR UN Equity,VFC UN Equity,VIAB UW Equity,VLO UN Equity,VMC UN Equity,VNO UN Equity,VRSK UW Equity,VRSN UW Equity,VRTX UW Equity,VTR UN Equity,VZ UN Equity,WAT UN Equity,WBA UW Equity,WDC UW Equity,WEC UN Equity,WELL UN Equity,WFC UN Equity,WHR UN Equity,WLTW UW Equity,WM UN Equity,WMB UN Equity,WMT UN Equity,WRK UN Equity,WU UN Equity,WY UN Equity,WYNN UW Equity,XEC UN Equity,XEL UW Equity,XL UN Equity,XLNX UW Equity,XOM UN Equity,XRAY UW Equity,XRX UN Equity,XYL UN Equity,YUM UN Equity,ZBH UN Equity,ZION UW Equity,ZTS UN Equity
2/28/1990,#N/A N/A,,20,#N/A N/A,#N/A N/A,0.639,#N/A N/A,,,2.3125,#N/A N/A,#N/A N/A,#N/A N/A,2.0938,,6.5895,0.1953,#N/A N/A,#N/A N/A,#N/A N/A,,3.6032,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.8192,14.0625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.4444,#N/A N/A,#N/A N/A,8,#N/A N/A,#N/A N/A,3.4136,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,8,#N/A N/A,#N/A N/A,0.1952,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.4583,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,77.5,0.4894,#N/A N/A,2.8889,2.1887,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.2917,#N/A N/A,#N/A N/A,#N/A N/A,19.875,#N/A N/A,#N/A N/A,7.6333,#N/A N/A,#N/A N/A,29.8125,#N/A N/A,#N/A N/A,#N/A N/A,5.5938,#N/A N/A,#N/A N/A,5.7188,#N/A N/A,,#N/A N/A,11.375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5.8125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.125,1.0169,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10.4998,0.6667,#N/A N/A,#N/A N/A,3.4375,#N/A N/A,,#N/A N/A,5.0833,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.183,#N/A N/A,#N/A N/A,4.563,22.375,#N/A N/A,#N/A N/A,1.5391,#N/A N/A,#N/A N/A,,#N/A N/A,#N/A N/A,17.0417,#N/A N/A,83.2985,,#N/A N/A,#N/A N/A,,28,10.3438,#N/A N/A,19.8192,4.75,#N/A N/A,,#N/A N/A,1.4653,,3.1563,#N/A N/A,,1.9259,11.9375,20,#N/A N/A,,3.7618,4.5313,10.5967,,4.4584,#N/A N/A,#N/A N/A,1.5671,#N/A N/A,14.0625,#N/A N/A,#N/A N/A,,0.3594,#N/A N/A,21.1667,#N/A N/A,94.9375,#N/A N/A,#N/A N/A,,,,19.2035,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.2143,#N/A N/A,#N/A N/A,4.563,3.5873,#N/A N/A,1.9145,#N/A N/A,7.7957,#N/A N/A,#N/A N/A,5.5313,#N/A N/A,30.5,#N/A N/A,#N/A N/A,1.0083,#N/A N/A,136.7916,#N/A N/A,#N/A N/A,5.7188,#N/A N/A,#N/A N/A,#N/A N/A,5.5938,#N/A N/A,#N/A N/A,#N/A N/A,0.4063,#N/A N/A,#N/A N/A,#N/A N/A,1.198,#N/A N/A,#N/A N/A,#N/A N/A,4.5,#N/A N/A,#N/A N/A,11.074,#N/A N/A,6.71,7.9375,10.4585,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.625,#N/A N/A,7.444,#N/A N/A,21.292,11.125,6.0088,#N/A N/A,0.287,7.438,1.4792,#N/A N/A,#N/A N/A,25.625,#N/A N/A,5.0019,#N/A N/A,#N/A N/A,1.8906,12.3731,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.7516,#N/A N/A,6.8412,#N/A N/A,7.5625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.307,0.1953,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5.653,7.0158,3.5469,9.594,9.9444,1.5139,#N/A N/A,#N/A N/A,5.891,33.125,#N/A N/A,13.4566,#N/A N/A,1.3438,#N/A N/A,5.625,9.7196,#N/A N/A,#N/A N/A,11.3353,#N/A N/A,#N/A N/A,0.0807,#N/A N/A,4.8889,7.6667,#N/A N/A,#N/A N/A,9.7853,16.7813,#N/A N/A,14.875,#N/A N/A,11.7708,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.7046,9.0037,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6.2355,10.4998,#N/A N/A,25.375,23.9068,#N/A N/A,#N/A N/A,21.5,#N/A N/A,0.6094,#N/A N/A,3.0625,26.375,4.167,19.0625,#N/A N/A,#N/A N/A,9.6875,2.7969,#N/A N/A,#N/A N/A,6.3333,20.875,#N/A N/A,#N/A N/A,#N/A N/A,5.5451,20.75,#N/A N/A,#N/A N/A,#N/A N/A,10.0625,0.8164,#N/A N/A,#N/A N/A,14.6736,0.5391,#N/A N/A,#N/A N/A,#N/A N/A,12.5,#N/A N/A,#N/A N/A,#N/A N/A,0.4554,4.1152,29.8125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.893,#N/A N/A,#N/A N/A,19.875,#N/A N/A,#N/A N/A,4.688,5.1458,#N/A N/A,#N/A N/A,6.6071,6.3175,#N/A N/A,#N/A N/A,#N/A N/A,17,#N/A N/A,2.0926,#N/A N/A,#N/A N/A,#N/A N/A,17.75,10.6618,#N/A N/A,5.4365,#N/A N/A,#N/A N/A,6.4579,1.963,16.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.1406,#N/A N/A,8.7313,6.5895,#N/A N/A,1.9099,4.1094,1.9063,5.8767,#N/A N/A,7.5487,7.25,9.055,25.9688,#N/A N/A,#N/A N/A,18.958,#N/A N/A,#N/A N/A,#N/A N/A,1.2578,#N/A N/A,24.6463,5.0833,#N/A N/A,#N/A N/A,7.2835,#N/A N/A,#N/A N/A,#N/A N/A,6,#N/A N/A,3.4583,4.3106,2.3125,1.8039,6.703,#N/A N/A,8.5417,#N/A N/A,15.25,#N/A N/A,#N/A N/A,#N/A N/A,1.8125,14.8119,#N/A N/A,#N/A N/A,4.4063,#N/A N/A,1.625,#N/A N/A,0.1952,8.6042,8.5745,3.6875,1.1015,#N/A N/A,#N/A N/A,#N/A N/A,15.0938,#N/A N/A,13.25,11.375,0.8164,1.4444,0.9822,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10.9312,#N/A N/A,7.875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.8906,#N/A N/A,3.4375,#N/A N/A,#N/A N/A,#N/A N/A,12.9167,19.276,#N/A N/A,2.8547,#N/A N/A,#N/A N/A,10.7857,#N/A N/A,#N/A N/A,#N/A N/A,0.6858,18.8626,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.0625,#N/A N/A,#N/A N/A,16.4375,41.6633,#N/A N/A,#N/A N/A,3.5612,#N/A N/A,#N/A N/A,#N/A N/A,7.314,#N/A N/A,#N/A N/A,12.5417,#N/A N/A,5.2708,3.4375,#N/A N/A,11.375,#N/A N/A,#N/A N/A,#N/A N/A,3.2419,#N/A N/A,#N/A N/A,#N/A N/A,13.5493,0.6828,1.0758,3.6715,22.625,13.8125,#N/A N/A,2.4531,#N/A N/A,8,0.9965,8.5926,1.0625,#N/A N/A,8.9688,#N/A N/A,#N/A N/A,20,#N/A N/A,12.125,10,9.5984,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.4479,#N/A N/A,1.0169,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.3633,#N/A N/A,15.3125,#N/A N/A,#N/A N/A,16.5,0.3347,#N/A N/A,8.094,2.183,#N/A N/A,10.5992,#N/A N/A,21.917,#N/A N/A,7.9555,#N/A N/A,6.625,#N/A N/A,#N/A N/A,10.9375,#N/A N/A,#N/A N/A,#N/A N/A,17.875,0.875,#N/A N/A,#N/A N/A,1.1094,3.375,13.6875,#N/A N/A,#N/A N/A,#N/A N/A,5.125,4.5938,0.9375,6.2186,8.083,#N/A N/A,#N/A N/A,1.75,15.125,#N/A N/A,#N/A N/A,2.3438,#N/A N/A,#N/A N/A,#N/A N/A,5.7813,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.5,6.4021,#N/A N/A,#N/A N/A,2.0816,6.391,#N/A N/A,1.1747,3.8281,#N/A N/A,#N/A N/A,14.25,4.9368,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.1398,#N/A N/A,#N/A N/A,#N/A N/A,9.625,#N/A N/A,2.4375,31.75,#N/A N/A,#N/A N/A,3.873,5.5156,#N/A N/A,#N/A N/A,9.9758,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.7813,1,22.6136,#N/A N/A,#N/A N/A,#N/A N/A,3.4375,#N/A N/A
